,0
27255,9.813961046096524e-06
27256,1.051459100225859e-05
27257,1.2520632834629853e-05
27258,1.2360437561170521e-05
27259,1.13089135608492e-05
27260,1.1364753846794894e-05
27261,1.5288178985307275e-05
27262,9.842690698114058e-06
27263,1.2451479753324276e-05
27264,4.912021420376724e-06
27265,1.4267370284909386e-05
27266,1.3921163368614854e-05
27267,1.118941713025663e-05
27268,1.3952296376790864e-05
27269,1.1438719989462313e-05
27270,1.0731080506338984e-05
27271,1.040674763726953e-05
27272,1.010445435297718e-05
27273,1.2547156946602135e-05
27274,1.693306255229255e-05
27275,4.9445417310303404e-06
27276,1.7232023694654546e-05
27277,8.794808672069298e-06
27278,6.193334215517846e-06
27279,7.910969994363901e-06
27280,9.877317576971042e-06
27281,7.701975622154687e-06
27282,6.534531309031956e-06
27283,5.521641871431592e-06
27284,5.136669764873533e-06
27285,4.9555229969134406e-06
27286,5.3436263386710004e-06
27287,5.047364836356614e-06
27288,5.666550123678595e-06
27289,5.38725135588428e-06
27290,5.1500090207195536e-06
27291,4.6401783127842705e-06
27292,5.4412522889027275e-06
27293,6.182694551362268e-06
27294,6.498587860913224e-06
27295,7.172179491307676e-06
27296,7.251072812608379e-06
27297,7.952381976858207e-06
27298,7.863602839862028e-06
27299,8.042104568677077e-06
27300,9.309722365726562e-06
27301,6.7767425602275114e-06
27302,1.5913657078648177e-05
27303,3.728541192206966e-05
27304,3.188479067560707e-05
27305,2.725363693916915e-05
27306,1.678518710039357e-05
27307,1.8592377259096634e-05
27308,1.0662127780997974e-05
27309,8.684881672754407e-06
27310,8.914812273408711e-06
27311,8.025263989728024e-06
27312,7.585224139469892e-06
27313,2.686649600986903e-05
27314,7.283000987923778e-06
27315,1.173823164166121e-05
27316,2.291805673136263e-05
27317,1.6033080360028504e-05
27318,8.176068864191435e-06
27319,3.6819102813366715e-05
27320,1.1917911014945817e-05
27321,4.72994922476475e-06
27322,1.6890390163469345e-05
27323,2.7786305152982118e-05
27324,1.5028057465452069e-05
27325,2.460011254767357e-05
27326,1.9180664421999413e-05
27327,1.840961397650307e-05
27328,5.925493529421268e-05
27329,7.380160951824015e-05
27330,4.993807183614627e-05
27331,3.379729283308358e-05
27332,1.3297713135125427e-05
27333,5.856986195620961e-06
27334,5.080872685397807e-05
27335,5.239257174922159e-05
27336,4.202739128214266e-05
27337,1.6690771384607304e-05
27338,1.5913657078648177e-05
27339,1.4338380240046862e-05
27340,3.2154786538534e-05
27341,7.356478939740869e-06
27342,8.068507810728786e-06
27343,1.0477139472149858e-05
27344,9.673739429388748e-06
27345,9.003224593916222e-06
27346,8.377853062931786e-06
27347,7.877270772471328e-06
27348,7.558551793139152e-06
27349,7.206827326660542e-06
27350,7.541289435417334e-06
27351,7.689460422047985e-06
27352,8.232510334596168e-06
27353,7.19090133321633e-06
27354,8.648587864760815e-06
27355,9.100571232978765e-06
27356,9.070063302939796e-06
27357,9.333003720678698e-06
27358,8.600312627646576e-06
27359,7.84895251320999e-06
27360,7.205604865879621e-06
27361,7.466066325691278e-06
27362,8.469224536940413e-06
27363,1.1587128115527423e-05
27364,6.883211148818e-06
27365,1.6186286128178483e-05
27366,2.1339029488929433e-05
27367,2.5326816744943468e-05
27368,2.8846753038781493e-05
27369,3.93744058770329e-05
27370,4.048571361465269e-05
27371,3.0144646909616687e-05
27372,2.538290584472964e-05
27373,3.962274934975038e-05
27374,3.138092225318582e-05
27375,9.254379123029613e-06
27376,2.0360884028457674e-05
27377,1.2575373508725883e-05
27378,8.846627660211143e-06
27379,1.1284374207297921e-05
27380,1.1236474491992801e-05
27381,9.905389560573531e-06
27382,9.177163986406472e-06
27383,1.0894283160033084e-05
27384,1.1603808013784308e-05
27385,1.196077877418601e-05
27386,1.4596815892791132e-05
27387,1.037651249743828e-05
27388,9.637217743584393e-06
27389,9.613009878049412e-06
27390,8.793755060408876e-06
27391,1.3938631169372648e-05
27392,1.2645988033064207e-05
27393,2.3408206282322604e-05
27394,3.39601176644724e-05
27395,1.5331699667212116e-05
27396,1.0340692765680537e-05
27397,1.5436491833924566e-05
27398,9.375617168630826e-06
27399,9.10495570192937e-06
27400,1.2835086097143055e-05
27401,1.1829455791624925e-05
27402,7.89608005692156e-06
27403,1.0363273121515176e-05
27404,9.2628381831394e-06
27405,8.820021883762274e-06
27406,9.993523158939239e-06
27407,1.0412505739692122e-05
27408,1.0963897891657105e-05
27409,1.1551425680335428e-05
27410,1.1418893083715823e-05
27411,1.1433002637393498e-05
27412,1.1129749210221682e-05
27413,3.841036999857756e-06
27414,1.3574150109315385e-05
27415,1.0658279763968417e-05
27416,9.770709631221408e-06
27417,1.5092258427989122e-05
27418,8.021207188000714e-06
27419,6.4911304898326244e-06
27420,6.5452323434611185e-06
27421,5.55338373619948e-06
27422,4.643439688911396e-06
27423,3.825849682282468e-06
27424,5.943287697344677e-06
27425,4.274522239327063e-06
27426,3.922750062457374e-06
27427,6.186026538217086e-06
27428,1.9248417146715607e-05
27429,1.5695743867611505e-05
27430,1.0889730535554435e-05
27431,3.241830605567192e-05
27432,1.971058418489069e-05
27433,6.21448787840551e-06
27434,1.4795760224907018e-05
27435,1.3677527939549192e-05
27436,5.674441286034346e-06
27437,4.267870067785394e-06
27438,5.568018630788603e-06
27439,9.042392479703428e-06
27440,1.0474164627027105e-05
27441,1.610308658533912e-05
27442,8.076331407114498e-06
27443,2.2522895921541107e-05
27444,1.7754096473259953e-05
27445,7.3886593493307595e-06
27446,9.408382917835403e-06
27447,1.283325398654223e-05
27448,7.2145187635820655e-06
27449,3.841036999857756e-06
27450,3.657924955996246e-06
27451,4.281924020861502e-06
27452,4.2719188334406746e-06
27453,4.200659069524685e-06
27454,1.8058715658362902e-05
27455,2.0120780614284557e-05
27456,1.9635711370089436e-05
27457,1.7438192538295638e-05
27458,1.0329586170846593e-05
27459,1.2168724931897029e-05
27460,1.172818989984377e-05
27461,8.012541176481673e-06
27462,5.718054252347457e-06
27463,5.287792142491374e-06
27464,4.572749097579888e-06
27465,5.242582694349882e-06
27466,5.358823322057432e-06
27467,5.698162616456573e-06
27468,6.68362779205917e-06
27469,7.39224820882995e-06
27470,6.909081212405315e-06
27471,6.073686672116534e-06
27472,6.847402470474042e-06
27473,8.283395931416677e-06
27474,9.236719524330346e-06
27475,5.440247570025904e-06
27476,9.28190373304809e-06
27477,7.933532801581299e-06
27478,6.445350428005205e-06
27479,6.113174756734673e-06
27480,6.134750167339068e-06
27481,7.155557602444355e-06
27482,8.105810213597308e-06
27483,8.534724026894108e-06
27484,8.073702779238633e-06
27485,8.217669361064656e-06
27486,6.122584568690288e-06
27487,9.426199635529283e-06
27488,9.439205134178895e-06
27489,1.1107903326595773e-05
27490,1.358110540802385e-05
27491,1.1586124681917393e-05
27492,9.562889069068006e-06
27493,2.49770568388433e-05
27494,2.4986415643291856e-05
27495,3.144409935291228e-05
27496,3.648125673827746e-05
27497,6.439564675224668e-06
27498,3.8886892298180114e-05
27499,2.6452226482159107e-05
27500,1.0460468461698296e-05
27501,1.0167391771243584e-05
27502,9.277630447948422e-06
27503,7.53250011848183e-06
27504,5.859167277797712e-06
27505,5.049401087622507e-06
27506,4.939591304974003e-06
27507,4.759690740455059e-06
27508,5.325815312482351e-06
27509,4.913582201629006e-06
27510,4.991252239966926e-06
27511,4.666918380120305e-06
27512,4.0978021243147e-06
27513,4.208687430351277e-06
27514,4.190118063998534e-06
27515,4.3882459473657265e-06
27516,4.477791551292004e-06
27517,4.3438492491568045e-06
27518,5.105315058788185e-06
27519,6.22949140260206e-06
27520,7.912298205439595e-06
27521,9.19809217415384e-06
27522,9.50703194339147e-06
27523,1.4996963230668934e-05
27524,8.764789882697403e-06
27525,3.603656977960235e-05
27526,1.5059106227081738e-05
27527,1.1992830398034653e-05
27528,1.1344915212115166e-05
27529,6.174355005664741e-06
27530,5.7507568957461565e-06
27531,5.11664235628356e-06
27532,4.832871784749783e-06
27533,4.4968579591077415e-06
27534,5.060005904911816e-06
27535,1.3511875575554253e-05
27536,5.635564798131424e-06
27537,5.7698848547344325e-06
27538,1.4806017857135455e-05
27539,2.2220685253242022e-05
27540,2.699577988930117e-05
27541,3.191394084036691e-05
27542,1.5062523222807175e-05
27543,1.3084010057905816e-05
27544,6.79702983313758e-06
27545,9.46689171235794e-06
27546,1.2196615893085697e-05
27547,1.7568156757050535e-05
27548,2.2033239589800115e-05
27549,5.0642455234952735e-06
27550,2.1296739388950928e-05
27551,3.632781154786719e-05
27552,5.0559200976061194e-05
27553,1.5320097682922222e-05
27554,1.5084213637154792e-05
27555,1.050226890546059e-05
27556,2.5747036938281934e-05
27557,3.393789272580295e-05
27558,3.491799784324984e-05
27559,1.7554117648124293e-05
27560,8.764789882697403e-06
27561,5.80012698849891e-06
27562,1.8108674630307063e-05
27563,5.590962997899203e-06
27564,5.48223794256243e-06
27565,1.962901236449494e-05
27566,1.7632494985787086e-05
27567,9.662852976989022e-06
27568,5.863476295206593e-06
27569,6.410026110492965e-06
27570,2.3664708768265394e-05
27571,4.652336098746985e-05
27572,2.5530094288529635e-05
27573,3.918446039775668e-05
27574,8.346773158475184e-05
27575,4.878511980350944e-06
27576,7.23614097949536e-05
27577,3.855954399406099e-05
27578,1.1418332861779208e-05
27579,8.354776010103908e-06
27580,9.644037503260686e-06
27581,1.2776399252836573e-05
27582,1.2417733141220553e-05
27583,1.1886452742155223e-05
27584,1.2190734750118078e-05
27585,1.1792285336221788e-05
27586,5.852949902575565e-06
27587,1.0760512425211472e-05
27588,1.1566134529255907e-05
27589,1.122897027169843e-05
27590,9.793952132326057e-06
27591,1.0661931334618499e-05
27592,1.5090268562812667e-05
27593,2.817165555582044e-05
27594,3.048636390756859e-05
27595,3.398528331809376e-05
27596,3.029690401003443e-05
27597,8.917055043332046e-06
27598,3.251032934692884e-05
27599,3.444194136414154e-05
27600,7.644733916394329e-05
27601,3.54061507033879e-05
27602,4.2148534853243445e-05
27603,5.7804233056265534e-05
27604,4.0587080561734336e-05
27605,2.4998108242583743e-05
27606,1.878362813179961e-05
27607,1.6662620823812542e-05
27608,5.541296865501674e-06
27609,1.671684495263339e-05
27610,1.508827552304828e-05
27611,1.5712684247819342e-05
27612,1.7590842142671115e-05
27613,2.2124546732340645e-05
27614,2.884571282675143e-05
27615,2.9270728978566485e-05
27616,1.8307717065945642e-05
27617,1.875860386642237e-05
27618,1.244282958636754e-05
27619,9.516943152940472e-06
27620,6.6494069586830595e-06
27621,5.050280377900759e-06
27622,8.29675123942802e-06
27623,1.4032098774999021e-05
27624,6.479832461159281e-06
27625,1.966638101867006e-05
27626,1.8931257677906013e-05
27627,6.391306679280575e-06
27628,7.9214824622526e-06
27629,7.359698205926955e-06
27630,5.868291109622283e-06
27631,7.722914667415274e-06
27632,1.931649993918235e-05
27633,2.2951022433876786e-05
27634,1.7807912265706543e-05
27635,7.30299129102027e-06
27636,2.2779537622539684e-05
27637,1.6885455536644158e-05
27638,2.034792802626537e-05
27639,7.018804118569381e-05
27640,2.8107407703843783e-05
27641,2.0833085080543212e-05
27642,2.286169970939309e-05
27643,4.537918621226959e-05
27644,6.007515221402635e-05
27645,1.0961102209104531e-05
27646,6.9002545734991075e-06
27647,4.731440572517911e-06
27648,6.857598968418701e-06
27649,1.3384970342257079e-05
27650,9.922503602508674e-06
27651,1.3644712581468995e-05
27652,1.388628327988705e-05
27653,8.863457185893215e-06
27654,7.387919178314484e-06
27655,1.2319173180452846e-05
27656,1.2584530415004292e-05
27657,9.097895066672297e-06
27658,2.595669169857548e-05
27659,1.5397973996283222e-05
27660,7.261220537731666e-06
27661,2.5025301527446537e-05
27662,2.0256130387068107e-05
27663,1.2905499389521429e-05
27664,7.47330519626557e-06
27665,6.2466819866326865e-06
27666,1.0619269768080646e-05
27667,4.672936060445913e-05
27668,4.7049961100286355e-05
27669,1.3842319846023572e-05
27670,7.009660663091886e-06
27671,7.30299129102027e-06
27672,9.06438458506998e-06
27673,6.382326242564472e-06
27674,4.80274282323547e-06
27675,5.049594105880831e-06
27676,7.573191086872527e-06
27677,6.674324542631283e-06
27678,6.917075538496287e-06
27679,7.206309559886891e-06
27680,8.261467536868984e-06
27681,9.09044304804048e-06
27682,9.205495767609676e-06
27683,9.898438478621907e-06
27684,1.2085144939281465e-05
27685,1.1756971779218026e-05
27686,4.793429771675619e-06
27687,1.226260861787308e-05
27688,1.1215430025417024e-05
27689,1.072602667509175e-05
27690,8.471614634110618e-06
27691,9.68145865736748e-06
27692,7.873225112009055e-06
27693,7.3944825924467206e-06
27694,7.575423667965852e-06
27695,7.884030056111836e-06
27696,8.403873669591809e-06
27697,4.3183655089121645e-06
27698,9.352056128276654e-06
27699,8.663549539901255e-06
27700,8.332626715808563e-06
27701,8.921735191623041e-06
27702,8.093371871265577e-06
27703,7.810211562111095e-06
27704,7.930238994887163e-06
27705,7.768919179621717e-06
27706,7.541355042531168e-06
27707,7.518925055589457e-06
27708,4.850809256256004e-06
27709,8.258650680508458e-06
27710,9.137593388804946e-06
27711,9.26862813642932e-06
27712,1.3983818343087941e-05
27713,3.187041655259802e-05
27714,3.013258522399187e-05
27715,2.2824911908566847e-05
27716,1.497580749110169e-05
27717,6.433590746783656e-06
27718,3.2866485554927954e-06
27719,6.762987734327742e-06
27720,3.881793998871765e-06
27721,4.415886162653435e-06
27722,5.855487953469864e-06
27723,7.089439886757615e-06
27724,6.854020174367898e-06
27725,6.343675846791492e-06
27726,6.3575701433038855e-06
27727,5.202624848252972e-06
27728,4.126062207440223e-06
27729,4.823239934827285e-06
27730,8.667722601367079e-06
27731,4.523141262164512e-06
27732,4.096095631373822e-06
27733,9.538713817582787e-06
27734,7.961928985569869e-06
27735,4.733561299064351e-06
27736,5.808034517218975e-06
27737,4.555658392355832e-06
27738,4.89330339335512e-06
27739,5.882569773234832e-06
27740,6.260116515938653e-06
27741,7.360190549533598e-06
27742,7.793800960920416e-06
27743,7.992647376264636e-06
27744,8.458224364800057e-06
27745,8.363469887942483e-06
27746,1.7558275505792635e-05
27747,2.503391474444677e-05
27748,2.3472187624450507e-05
27749,2.2771933869122575e-05
27750,2.9544611757733715e-05
27751,2.4767523335414255e-05
27752,2.471168146502603e-05
27753,1.9965011426474776e-05
27754,1.715007289848885e-05
27755,1.487743754528507e-05
27756,8.20465626398074e-06
27757,1.5140509901870412e-05
27758,2.8800152688116383e-06
27759,2.0267836095127486e-05
27760,1.966728695973492e-05
27761,1.2474657167885218e-05
27762,1.7769650282194177e-05
27763,1.7378396479719443e-05
27764,4.073646053425437e-05
27765,1.9062492254279237e-05
27766,2.7560326461642564e-05
27767,3.245916062961054e-05
27768,8.224954137546844e-05
27769,2.3816028644013258e-05
27770,2.0653357750694347e-05
27771,2.7429870907893895e-05
27772,3.333153206330088e-05
27773,1.7023703705810884e-05
27774,4.61613995057754e-05
27775,1.2917422548917202e-05
27776,2.5104340172114238e-05
27777,1.1873983606126183e-05
27778,1.4227550393746341e-05
27779,1.3886090052819948e-05
27780,9.190385527004955e-06
27781,1.4445600484605834e-05
27782,1.7558275505792635e-05
27783,1.735813470041297e-05
27784,1.4347197629864939e-05
27785,3.0666833756941805e-06
27786,3.251889250383625e-06
27787,2.399018478226936e-05
27788,1.1755736380172466e-05
27789,7.506508197359263e-06
27790,6.644694722835823e-06
27791,6.821869508080733e-06
27792,7.140919352712951e-06
27793,7.750447860079065e-06
27794,5.931690199473477e-06
27795,4.183227204157424e-06
27796,3.5054383180689817e-06
27797,3.1783632049372706e-06
27798,3.501097915786599e-06
27799,4.2979190817388686e-06
27800,4.969700479067666e-06
27801,3.897139683256362e-06
27802,3.5228778565009225e-06
27803,3.554292481899435e-06
27804,3.6158584669207704e-06
27805,3.934117052150919e-06
27806,3.7069450108019852e-06
27807,3.7223839056082646e-06
27808,3.0255824790662934e-06
27809,4.0379683850496515e-06
27810,3.7335089356719367e-06
27811,3.8005578722085405e-06
27812,6.140856784555438e-06
27813,1.0741237851136618e-05
27814,9.817233448669183e-06
27815,6.680807793148583e-06
27816,4.884927396287489e-06
27817,4.716157707516929e-06
27818,6.226009453168434e-06
27819,3.4134609184739606e-06
27820,5.68097971858564e-06
27821,5.437430329837144e-06
27822,4.351840396494344e-06
27823,3.544963454076619e-06
27824,4.006986807501704e-06
27825,5.577291882199409e-06
27826,1.0038077604928547e-05
27827,6.036261579953943e-06
27828,3.423998048137515e-06
27829,3.461363272358672e-06
27830,3.2957679056997693e-06
27831,3.4514735788541162e-06
27832,3.517201384916387e-06
27833,4.67306632643147e-06
27834,4.955685959608182e-06
27835,3.843511620523647e-06
27836,4.3106883534893145e-06
27837,5.7609019641857926e-06
27838,6.602223593485719e-06
27839,6.092609533777721e-06
27840,4.833087176382394e-06
27841,3.324344371529943e-06
27842,3.7963274284434717e-06
27843,3.4549594567580346e-06
27844,3.404599848859601e-06
27845,3.900912216869786e-06
27846,3.52713907503737e-06
27847,4.340381884443223e-06
27848,4.361128826658505e-06
27849,4.212084891763944e-06
27850,5.047788890247528e-06
27851,4.8007933055186675e-06
27852,5.533317602135527e-06
27853,9.291945467483599e-06
27854,2.161501056450132e-05
27855,2.351946033553536e-05
27856,3.130358476013576e-05
27857,1.0567413622702194e-05
27858,4.305820846642753e-05
27859,4.8595460302486534e-05
27860,4.606462053749463e-05
27861,4.024631902019904e-05
27862,3.467373194599973e-05
27863,2.415735171027896e-05
27864,1.8094188687130532e-05
27865,1.0837658337067235e-05
27866,7.952382845445634e-06
27867,5.404945060191653e-06
27868,1.095407648158505e-05
27869,5.049763719113625e-06
27870,1.4001440830063512e-05
27871,3.56405690607245e-05
27872,3.0098891738467426e-05
27873,5.9581403103469845e-05
27874,2.5726162808452352e-05
27875,3.4028939385041576e-05
27876,4.8754083395053613e-05
27877,2.944658321546231e-05
27878,3.766656219779945e-05
27879,3.520998486168661e-05
27880,1.6852411827253842e-05
27881,3.346239154678062e-05
27882,3.693974472478096e-05
27883,3.167412793228752e-05
27884,4.477906350430774e-05
27885,2.471853950369376e-05
27886,3.138961176099603e-05
27887,2.133862614753866e-05
27888,3.838349822984231e-05
27889,4.635681570519922e-05
27890,4.604644452317854e-05
27891,5.1746084661234466e-05
27892,1.0773729204156845e-05
27893,1.0567413622702194e-05
27894,1.03892813557518e-05
27895,1.0767023937112606e-05
27896,5.422343070797255e-06
27897,5.803351209573445e-06
27898,4.448163649837674e-06
27899,4.090023867963172e-06
27900,3.497175167273239e-06
27901,2.6737314785834934e-06
27902,2.216170053681782e-06
27903,2.1241220738627006e-06
27904,2.0320478705422624e-06
27905,1.9659615871185956e-06
27906,2.597907593599339e-06
27907,3.031772702184232e-06
27908,5.718912804109151e-06
27909,3.3104059975173946e-06
27910,4.089353734010437e-06
27911,8.011864157861215e-06
27912,1.0483475229706071e-05
27913,1.0803259365365068e-05
27914,1.0225175442859345e-05
27915,1.146572294397385e-05
27916,1.2148565203698576e-05
27917,1.2369627081786889e-05
27918,1.4404266158161987e-05
27919,5.626374803530004e-06
27920,1.292765990183756e-05
27921,9.560475451166124e-06
27922,9.741548546573757e-06
27923,8.94151746554145e-06
27924,6.600356578810646e-06
27925,2.9540194645962387e-06
27926,2.5327296402056247e-06
27927,3.3683196693873076e-06
27928,4.157325088770193e-06
27929,4.021361467522906e-06
27930,5.499992275428849e-06
27931,4.12327652877034e-06
27932,3.7537579075740192e-06
27933,3.214187990106049e-06
27934,3.279733552532994e-06
27935,2.667017638881059e-06
27936,2.363921281245413e-06
27937,2.262263395209324e-06
27938,2.438965272091673e-06
27939,2.6815690369042384e-06
27940,4.011354252291847e-06
27941,4.99706818413714e-06
27942,6.559107959963371e-06
27943,9.268396629796372e-06
27944,1.1532528586556335e-05
27945,1.4211414048801699e-05
27946,1.4683348040250553e-05
27947,9.994419776885606e-06
27948,6.778561209349597e-06
27949,3.6357124112837374e-06
27950,3.023893152466603e-06
27951,3.1487088126836583e-06
27952,1.8248883621367173e-06
27953,2.1712141289660488e-06
27954,2.305418879319446e-06
27955,2.846038704755139e-06
27956,5.970368763178007e-06
27957,6.122190497221941e-06
27958,6.691022546657981e-06
27959,7.929949592566009e-06
27960,1.0153932751983481e-05
27961,1.1881855416169172e-05
27962,1.1520359109020647e-05
27963,1.4561795124478735e-05
27964,1.5801287948279563e-05
27965,9.757892368389875e-06
27966,6.939450544838579e-06
27967,4.881949226229979e-06
27968,3.595773511027527e-05
27969,3.336148903703916e-05
27970,2.8309317780375124e-05
27971,5.305801198734105e-05
27972,1.892032787888194e-05
27973,1.4842037514105898e-05
27974,1.4095974551451345e-05
27975,9.590574154085064e-06
27976,8.466938096941427e-06
27977,6.292216932922184e-06
27978,1.049377295317149e-05
27979,5.974121276512677e-06
27980,3.393912791718845e-05
27981,3.850264351162618e-06
27982,8.16586245726276e-06
27983,1.5695091511657543e-05
27984,1.4755912637684916e-05
27985,5.919214825362742e-06
27986,4.90153340500851e-05
27987,2.1563310213827486e-05
27988,3.562636829527861e-05
27989,5.918699983610155e-05
27990,1.618950027504495e-05
27991,7.233498648682395e-05
27992,5.4499668622992606e-05
27993,9.100510021993414e-05
27994,0.00010655852618064198
27995,4.6319109211753066e-05
27996,1.3233451755175039e-05
27997,7.2827706763873455e-06
27998,4.1134271754261106e-05
27999,8.73121138277516e-05
28000,0.00010265241961245275
28001,1.2307144180773446e-05
28002,8.179264539340617e-06
28003,1.4660833790518595e-05
28004,5.901643889343379e-06
28005,5.194965597736471e-06
28006,9.677118051290847e-06
28007,9.78358631549449e-06
28008,9.260678806088812e-06
28009,9.079488616113303e-06
28010,1.3585913216414393e-05
28011,1.843242053882313e-05
28012,2.03915678675925e-05
28013,1.9495628205198492e-05
28014,1.928706486775562e-05
28015,1.6206043999439126e-05
28016,4.5933168303162186e-06
28017,9.745434843707218e-06
28018,5.599985984082726e-06
28019,4.413619588953888e-06
28020,3.341413889319923e-06
28021,2.732973181132051e-06
28022,2.647709124046047e-06
28023,2.7996675592814744e-06
28024,2.82999923201553e-06
28025,3.3979633057733577e-06
28026,6.71336723525544e-06
28027,4.515011903664123e-06
28028,1.167589862961414e-05
28029,1.4200961622911846e-05
28030,8.12919431088027e-06
28031,7.497599388216417e-06
28032,1.1409351521739008e-05
28033,1.2751485859637999e-05
28034,1.1717852526744445e-05
28035,1.2696994895820987e-05
28036,1.04788709542348e-05
28037,7.88599610930236e-06
28038,4.237552905293878e-06
28039,5.334477240516902e-06
28040,4.268914937543469e-06
28041,3.4863424372916238e-06
28042,4.913833729188602e-06
28043,5.190021282622636e-06
28044,4.923285673266937e-06
28045,5.116751518540339e-06
28046,5.526448033282147e-06
28047,6.383099189262262e-06
28048,6.7964072664734556e-06
28049,4.339132298247595e-06
28050,6.6746903781961096e-06
28051,7.28959019277903e-06
28052,6.113489594838218e-06
28053,5.579412401423748e-06
28054,5.4936574803573415e-06
28055,5.329163107471213e-06
28056,5.186563936656816e-06
28057,5.56809599648375e-06
28058,5.586651508333167e-06
28059,5.6918074800065005e-06
28060,4.149034957602581e-06
28061,6.51367906977195e-06
28062,6.755922733197371e-06
28063,4.2567405058894745e-06
28064,4.697466417532025e-06
28065,5.508171317267904e-06
28066,5.4629060013531084e-06
28067,6.59049075268751e-06
28068,7.852745431075114e-06
28069,8.999457208249542e-06
28070,1.0170037078846757e-05
28071,1.1636047551546143e-05
28072,1.085667064914966e-05
28073,9.476601343533788e-06
28074,8.742972122152606e-06
28075,8.640620678341624e-06
28076,2.1178669762748324e-05
28077,3.164079964747689e-05
28078,2.1702635104244586e-05
28079,1.5111993521611826e-05
28080,1.3799159987753009e-05
28081,1.0769711308992587e-05
28082,1.9642539730557518e-05
28083,6.171071303752746e-05
28084,6.729043056009645e-05
28085,6.386558664855715e-05
28086,1.777596349983806e-05
28087,1.2573957546862066e-05
28088,1.804254805509993e-05
28089,1.0735990324461684e-05
28090,1.6566130809467655e-05
28091,1.2276857913565722e-05
28092,6.366108816549183e-06
28093,8.905137963225026e-06
28094,9.018350954497786e-06
28095,8.428642797508885e-06
28096,2.5692417617887463e-05
28097,1.1022142939873105e-05
28098,1.3164696677150297e-05
28099,7.303489353161352e-06
28100,9.433262210993997e-06
28101,1.4805353732618458e-05
28102,3.150453800059038e-05
28103,5.774716312975938e-05
28104,1.427326948782489e-05
28105,1.749559257946361e-05
28106,8.760759885650167e-06
28107,6.503681333461015e-06
28108,2.140157734667343e-05
28109,1.7361660001955973e-05
28110,8.342765765809626e-06
28111,5.006196954974392e-05
28112,2.1178669762748324e-05
28113,1.1715893628047781e-05
28114,6.448123928492787e-05
28115,1.9303114186683666e-05
28116,1.8556410238134353e-05
28117,4.814771883419962e-06
28118,8.166049927438122e-06
28119,1.4359375021766697e-05
28120,9.677518282821974e-06
28121,4.0863929250784005e-06
28122,3.8020304207251098e-06
28123,4.002894412855759e-06
28124,2.6609836267638972e-06
28125,4.364450065424626e-06
28126,8.031561184818214e-06
28127,1.822970797957596e-05
28128,4.231888107400044e-06
28129,2.4928013829171412e-06
28130,4.5858436074613624e-06
28131,8.771856667483097e-06
28132,3.91029043425543e-06
28133,2.125840071166346e-06
28134,2.9664655445867726e-06
28135,2.4002635462180164e-06
28136,2.374610543232185e-06
28137,6.604984388479737e-06
28138,1.852843331597523e-05
28139,1.1043469728616654e-05
28140,1.4993021962233e-05
28141,3.73498858437377e-06
28142,2.148739343819733e-06
28143,6.901605536103042e-06
28144,3.990386598011201e-06
28145,1.8666047181664051e-06
28146,4.013450978340052e-06
28147,7.840681041351983e-06
28148,4.508052212899728e-06
28149,1.9356422321338015e-05
28150,1.962661230403779e-06
28151,3.846698438616269e-06
28152,2.726014054454515e-06
28153,3.6355703173988396e-06
28154,2.5515956200667276e-05
28155,9.217414713376795e-06
28156,3.6677427609007765e-06
28157,1.914773404585093e-06
28158,1.9709354003914543e-06
28159,2.7945990121914745e-06
28160,2.034824263828636e-05
28161,2.9276874856494483e-06
28162,5.1954090691064145e-06
28163,6.105945490937887e-06
28164,1.6718055549234888e-05
28165,1.474089748368877e-05
28166,1.8429282180547452e-05
28167,1.984548752655526e-05
28168,1.8361011132528404e-05
28169,1.9503125443718858e-05
28170,2.2179919698388886e-05
28171,1.7193125832922888e-05
28172,2.4064247130113725e-05
28173,1.982241594366481e-05
28174,1.4976616909657908e-05
28175,1.959693921931702e-05
28176,2.0236662397896276e-05
28177,1.7998610749800793e-05
28178,1.9593506421780596e-05
28179,1.5699216181529505e-05
28180,1.5497430590593577e-05
28181,1.7253744964240197e-05
28182,1.7651396846795864e-05
28183,1.203196193549979e-05
28184,9.11608849166703e-06
28185,7.770819850991658e-06
28186,5.910905764346753e-06
28187,2.575919778121944e-05
28188,1.9847996701226094e-05
28189,1.6071645345771162e-05
28190,2.2707788880542923e-05
28191,1.0771769237623827e-05
28192,3.717536647409272e-05
28193,2.626424167128768e-05
28194,3.377320853112759e-05
28195,3.205697032838455e-05
28196,2.3503237258439652e-05
28197,8.089859266561175e-06
28198,2.8599518851033557e-05
28199,3.311920720572793e-06
28200,3.0094183291278727e-05
28201,4.408916314981377e-05
28202,2.2763133572846725e-05
28203,2.899018875613855e-05
28204,1.638080248914479e-05
28205,1.982158994133993e-05
28206,3.181505817931276e-05
28207,3.329311323598601e-05
28208,1.2144634756345418e-05
28209,7.741598629125372e-06
28210,2.7457744166445105e-05
28211,3.7593628375674727e-05
28212,3.4361439367888384e-05
28213,5.24670115080395e-05
28214,3.1150384889184514e-05
28215,2.6521150373569932e-05
28216,1.1865205789563207e-05
28217,1.8170877287166303e-05
28218,1.756011323830803e-05
28219,3.562246738857761e-05
28220,3.8481761710431315e-05
28221,4.267115284421986e-05
28222,3.600015616423303e-05
28223,2.575919778121944e-05
28224,3.2471411146238414e-05
28225,2.797681141974484e-05
28226,3.452811679487921e-06
28227,2.764321616260533e-06
