Index,Labels,Loss,Dist10nn,,,,,,AUC: 0.632817137547477,,
19106,0,0.039951978,0.030113334,0.018499033,0.000134892,0.000342214,,,,,
19107,0,0.04060812,0.026699255,0.022727908,1.57716E-05,0.000516558,,,,,
19108,0,0.038734554,0.026436259,0.02066431,3.33154E-05,0.000427014,,,,,
19109,0,0.043387632,0.027515132,0.025363629,4.62896E-06,0.000643314,,,,,
19110,0,0.036092582,0.026124,0.017695769,7.10351E-05,0.00031314,,,,,
19111,0,0.030165864,0.027922068,0.008537902,0.000375746,7.28958E-05,,,,,
19112,0,0.112709588,0.09116283,0.047799936,0.001880341,0.002284834,,,,,
19113,0,0.091863534,0.2627891,0.149712964,0.012786213,0.022413972,,,,,
19114,0,0.095397599,0.230770153,0.113305414,0.013797965,0.012838117,,,,,
19115,0,0.082097746,0.214442561,0.11349358,0.010190697,0.012880793,,,,,
19116,0,0.096384467,0.298783767,0.180093536,0.014087371,0.032433682,,,,,
19117,0,0.055798912,0.207190854,0.138899765,0.004663673,0.019293145,,,,,
19118,0,0.064848675,0.18637145,0.106842365,0.006324875,0.011415291,,,,,
19119,0,0.063568742,0.154290214,0.076350551,0.006074591,0.005829407,,,,,
19120,0,0.065376507,0.120320807,0.04013626,0.006429562,0.001610919,,,,,
19121,0,0.058892651,0.093661768,0.021528874,0.005203154,0.000463492,,,,,
19122,0,0.079408211,0.044233095,0.053376021,8.35931E-05,0.002849,,,,,
19123,0,0.092221133,0.112128717,0.001391486,0.012262734,1.93623E-06,,,,,
19124,0,0.077686049,0.037362577,0.058107958,0.000430371,0.003376535,,,,,
19125,0,0.089276781,0.104677233,0.005186675,0.009898371,2.69016E-05,,,,,
19126,0,0.072663204,0.153361235,0.064128068,0.007962558,0.004112409,,,,,
19127,0,0.054029403,0.140751277,0.074657564,0.004368379,0.005573752,,,,,
19128,0,0.052255234,0.111518911,0.047628362,0.004082002,0.002268461,,,,,
19129,0,0.073043356,0.104265921,0.014560682,0.00804703,0.000212013,,,,,
19130,0,0.079126346,0.086271348,0.010987749,0.00566762,0.000120731,,,,,
19131,0,0.074989651,0.082354451,0.009767697,0.005268837,9.54079E-05,,,,,
19132,0,0.068578557,0.097945923,0.013785071,0.007083049,0.000190028,,,,,
19133,0,0.061944202,0.111765136,0.035842827,0.005764197,0.001284708,,,,,
19134,0,0.104537455,0.088947611,0.039867001,0.002408906,0.001589378,,,,,
19135,0,0.081698714,0.137348839,0.036895377,0.010090898,0.001361269,,,,,
19136,0,0.089052951,0.136879018,0.027293063,0.012009081,0.000744911,,,,,
19137,0,0.11764226,0.173687988,0.02859983,0.021050574,0.00081795,,,,,
19138,0,0.080979117,0.197180183,0.097620316,0.009912167,0.009529726,,,,,
19139,0,0.112021919,0.218411249,0.08030243,0.019074046,0.00644848,,,,,
19140,0,0.099019494,0.263570402,0.141607994,0.014874829,0.020052824,,,,,
19141,0,0.092129113,0.118371784,0.004965852,0.012860906,2.46597E-05,,,,,
19142,0,0.055428159,0.09471275,0.026882061,0.004601002,0.000722645,,,,,
19143,0,0.078770522,0.086334987,0.010482247,0.005753638,0.000109878,,,,,
19144,0,0.08511341,0.154388175,0.049694343,0.010960798,0.002469528,,,,,
19145,0,0.099165409,0.149748091,0.027604486,0.01491906,0.000762008,,,,,
19146,0,0.134628117,0.222948933,0.056767737,0.02761619,0.003222576,,,,,
19147,0,0.103509297,0.112264648,0.015273198,0.009407341,0.000233271,,,,,
19148,0,0.083272046,0.09116283,0.011244397,0.006386956,0.000126436,,,,,
19149,0,0.124482124,0.130035747,0.023546155,0.011340033,0.000554421,,,,,
19150,0,0.091315882,0.107832319,0.004563743,0.010664399,2.08277E-05,,,,,
19151,0,0.091135367,0.044015501,0.068156398,0.000582783,0.004645295,,,,,
19152,0,0.074579658,0.048679526,0.042933494,3.30169E-05,0.001843285,,,,,
19153,0,0.040834512,0.039246251,0.010462046,0.00082853,0.000109454,,,,,
19154,0,0.059736423,0.036879587,0.036301103,3.34644E-07,0.00131777,,,,,
19155,0,0.054807695,0.035622172,0.031438023,1.75071E-05,0.000988349,,,,,
19156,0,0.03795808,0.037908929,0.008227416,0.000880992,6.76904E-05,,,,,
19157,0,0.066367008,0.042524411,0.03889014,1.32079E-05,0.001512443,,,,,
19158,0,0.054945481,0.041104255,0.026127044,0.000224317,0.000682622,,,,,
19159,0,0.06138861,0.037273985,0.037958391,4.68411E-07,0.001440839,,,,,
19160,0,0.065806523,0.036108912,0.044609627,7.22622E-05,0.001990019,,,,,
19161,0,0.052444257,0.039216005,0.024909274,0.000204683,0.000620472,,,,,
19162,0,0.044755272,0.042907057,0.01167004,0.000975751,0.00013619,,,,,
19163,0,0.068259222,0.054680713,0.029083588,0.000655213,0.000845855,,,,,
19164,0,0.052158187,0.043997597,0.019772439,0.000586858,0.000390949,,,,,
19165,0,0.050136215,0.04677147,0.014487681,0.001042243,0.000209893,,,,,
19166,0,0.043061018,0.051097573,0.001375599,0.002472275,1.89227E-06,,,,,
19167,0,0.055079934,0.053307526,0.014090735,0.001537957,0.000198549,,,,,
19168,0,0.051964221,0.055359747,0.008169423,0.002226927,6.67395E-05,,,,,
19169,0,0.047425307,0.057655566,0.000237181,0.003296871,5.62546E-08,,,,,
19170,0,0.040864574,0.05972393,0.009978303,0.002474627,9.95665E-05,,,,,
19171,0,0.041565513,0.061627404,0.01101135,0.002561985,0.00012125,,,,,
19172,0,0.054354441,0.063993791,0.002503554,0.003781049,6.26778E-06,,,,,
19173,0,0.075376514,0.066456984,0.026145571,0.00162501,0.000683591,,,,,
19174,0,0.077949984,0.056428083,0.039370206,0.000290971,0.001550013,,,,,
19175,0,0.070747557,0.063350309,0.023504007,0.001587728,0.000552438,,,,,
19176,0,0.074596112,0.061236685,0.030396768,0.0009511,0.000923963,,,,,
19177,0,0.064203091,0.059121151,0.019606247,0.001561428,0.000384405,,,,,
19178,0,0.059052003,0.057900956,0.014429822,0.001889739,0.00020822,,,,,
19179,0,0.072953242,0.057340119,0.032253217,0.000629353,0.00104027,,,,,
19180,0,0.070911844,0.057054851,0.030003476,0.000731777,0.000900209,,,,,
19181,0,0.074852296,0.057682824,0.034268758,0.000548218,0.001174348,,,,,
19182,0,0.058766485,0.054068965,0.017907256,0.001307669,0.00032067,,,,,
19183,0,0.068355481,0.048179204,0.035704632,0.000155615,0.001274821,,,,,
19184,0,0.069052484,0.042223196,0.042526178,9.17981E-08,0.001808476,,,,,
19185,0,0.059625321,0.054733425,0.0183093,0.001326717,0.00033523,,,,,
19186,0,0.081200903,0.042528944,0.057306337,0.000218371,0.003284016,,,,,
19187,0,0.076236112,0.042062533,0.05160747,9.11058E-05,0.002663331,,,,,
19188,0,0.074308008,0.043782552,0.047493132,1.37684E-05,0.002255598,,,,,
19189,0,0.066448871,0.04351268,0.038003528,3.03508E-05,0.001444268,,,,,
19190,0,0.079616873,0.045407776,0.052460457,4.97403E-05,0.0027521,,,,,
19191,0,0.08888665,0.045189604,0.064189838,0.000361009,0.004120335,,,,,
19192,0,0.076455011,0.044300037,0.049641796,2.85344E-05,0.002464308,,,,,
19193,0,0.079816254,0.042810215,0.05530561,0.000156135,0.00305871,,,,,
19194,0,0.092396993,0.039875179,0.073863407,0.0011552,0.005455803,,,,,
19195,0,0.083725786,0.03671672,0.066253962,0.000872449,0.004389587,,,,,
19196,0,0.070365931,0.055805518,0.030574895,0.000636584,0.000934824,,,,,
19197,0,0.089505766,0.036962961,0.073185299,0.001312058,0.005356088,,,,,
19198,0,0.078042127,0.040476747,0.055435966,0.000223778,0.003073146,,,,,
19199,0,0.074784167,0.044446467,0.047420511,8.84494E-06,0.002248705,,,,,
19200,0,0.096654827,0.042767724,0.07625824,0.001121615,0.005815319,,,,,
19201,0,0.102709189,0.043025148,0.083519123,0.001639762,0.006975444,,,,,
19202,0,0.084403733,0.045803303,0.058009253,0.000148985,0.003365073,,,,,
19203,0,0.075304038,0.048326441,0.044186114,1.71423E-05,0.001952413,,,,,
19204,0,0.081873666,0.043534991,0.057135728,0.00018498,0.003264491,,,,,
19205,0,0.087629961,0.039777091,0.068041795,0.000798894,0.004629686,,,,,
19206,0,0.087676665,0.038290322,0.069586561,0.000979455,0.00484229,,,,,
19207,0,0.081144435,0.055429687,0.044335472,0.000123082,0.001965634,,,,,
19208,0,0.077682344,0.038148111,0.057317824,0.000367478,0.003285333,,,,,
19209,0,0.090261758,0.040255634,0.070831418,0.000934879,0.00501709,,,,,
19210,0,0.068563728,0.05845218,0.025690257,0.001073344,0.000659989,,,,,
19211,0,0.06617612,0.060388241,0.020789265,0.001568079,0.000432194,,,,,
19212,0,0.081167617,0.038929004,0.060864943,0.000481185,0.003704541,,,,,
19213,0,0.064225045,0.061494941,0.01725972,0.001956755,0.000297898,,,,,
19214,0,0.062100434,0.062344396,0.013771923,0.002359285,0.000189666,,,,,
19215,0,0.071335204,0.06450403,0.023080027,0.001715948,0.000532688,,,,,
19216,0,0.040366536,0.065541283,0.016414118,0.002413478,0.000269423,,,,,
19217,0,0.045183657,0.0664245,0.011315436,0.003037009,0.000128039,,,,,
19218,0,0.053484228,0.062963328,0.002453386,0.003661453,6.0191E-06,,,,,
19219,0,0.052093828,0.056388261,0.007301855,0.002409475,5.33171E-05,,,,,
19220,0,0.056789077,0.049534241,0.019986435,0.000873073,0.000399458,,,,,
19221,0,0.052040967,0.043949572,0.019674901,0.00058926,0.000387102,,,,,
19222,0,0.044154964,0.040123991,0.013707643,0.000697823,0.000187899,,,,,
19223,0,0.068132278,0.093223785,0.009617122,0.006990074,9.2489E-05,,,,,
19224,0,0.053969273,0.119688937,0.053669894,0.004358514,0.002880458,,,,,
19225,0,0.067098599,0.110026839,0.027703798,0.006777083,0.0007675,,,,,
19226,0,0.052779133,0.104178567,0.03963744,0.004165557,0.001571127,,,,,
19227,0,0.100717242,0.204133616,0.080062944,0.015393532,0.006410075,,,,,
19228,0,0.041048959,0.091211645,0.041237048,0.00249746,0.001700494,,,,,
19229,0,0.0666224,0.078870737,0.002860959,0.005777486,8.18509E-06,,,,,
19230,0,0.063323654,0.06918545,0.008449864,0.003688811,7.14002E-05,,,,,
19231,0,0.050406399,0.070357775,0.008763109,0.003793903,7.67921E-05,,,,,
19232,0,0.056768464,0.054356771,0.015138307,0.001538088,0.000229168,,,,,
19233,0,0.052974848,0.033016372,0.031767793,1.55895E-06,0.001009193,,,,,
19234,0,0.058820837,0.082780401,0.010736685,0.005190297,0.000115276,,,,,
19235,0,0.046047768,0.035020342,0.021161777,0.00019206,0.000447821,,,,,
19236,0,0.09275212,0.134313126,0.020133544,0.013036977,0.00040536,,,,,
19237,0,0.035416491,0.120007741,0.077027542,0.001847298,0.005933242,,,,,
19238,0,0.032654434,0.092517824,0.052967549,0.001564224,0.002805561,,,,,
19239,0,0.021507251,0.070896642,0.045188939,0.000660886,0.00204204,,,,,
19240,0,0.052497132,0.106391406,0.042200467,0.004120477,0.001780879,,,,,
19241,0,0.039482862,0.108400265,0.060370447,0.002306863,0.003644591,,,,,
19242,0,0.065262712,0.132471779,0.052428543,0.00640692,0.002748752,,,,,
19243,0,0.064692837,0.112732661,0.033397095,0.006294132,0.001115366,,,,,
19244,0,0.06757266,0.103684352,0.020772623,0.006874355,0.000431502,,,,,
19245,0,0.057284272,0.108936376,0.038800766,0.004919004,0.001505499,,,,,
19246,0,0.052826357,0.098850148,0.034250378,0.00417313,0.001173088,,,,,
19247,0,0.082004345,0.116824962,0.015991967,0.010167293,0.000255743,,,,,
19248,0,0.072461656,0.160283781,0.071300897,0.007917954,0.005083818,,,,,
19249,0,0.061524199,0.135977504,0.060576753,0.005685273,0.003669543,,,,,
19250,0,0.06817405,0.154680863,0.071022328,0.006998751,0.005044171,,,,,
19251,0,0.081231126,0.205933511,0.106060698,0.009974579,0.011248872,,,,,
19252,0,0.049610861,0.109287213,0.048680446,0.00367318,0.002369786,,,,,
19253,0,0.031171,0.108321762,0.070613615,0.001421904,0.004986283,,,,,
19254,0,0.05073892,0.113804798,0.051797207,0.003844941,0.002682951,,,,,
19255,0,0.036234987,0.136565394,0.092568788,0.001935701,0.008568981,,,,,
19256,0,0.103128412,0.151245279,0.024180417,0.016145479,0.000584693,,,,,
19257,0,0.08701194,0.193408525,0.086357098,0.011460008,0.007457548,,,,,
19258,0,0.049367627,0.104176411,0.043871692,0.003636659,0.001924725,,,,,
19259,0,0.07348659,0.093223785,0.002968137,0.008146082,8.80984E-06,,,,,
19260,0,0.07262578,0.127865754,0.038679061,0.007954266,0.00149607,,,,,
19261,0,0.096358519,0.106180707,0.012477301,0.008780328,0.000155683,,,,,
19262,0,0.062090539,0.035362035,0.040741996,2.8944E-05,0.00165991,,,,,
19263,0,0.044996133,0.041272639,0.013603559,0.000765578,0.000185057,,,,,
19264,0,0.043046163,0.062079395,0.00962467,0.002751498,9.26343E-05,,,,,
19265,0,0.032772225,0.058000713,0.018304164,0.001575816,0.000335042,,,,,
19266,0,0.042757633,0.055749501,0.003653073,0.002714038,1.33449E-05,,,,,
19267,0,0.044695746,0.05259809,0.001905087,0.002569781,3.62936E-06,,,,,
19268,0,0.031647473,0.050477785,0.012177953,0.001466877,0.000148303,,,,,
19269,0,0.032325566,0.050069542,0.010927653,0.001532087,0.000119414,,,,,
19270,0,0.049886674,0.050248026,0.010701246,0.001563948,0.000114517,,,,,
19271,0,0.04192713,0.048575729,0.002489381,0.002123951,6.19702E-06,,,,,
19272,0,0.036411988,0.048267856,0.004051449,0.001955091,1.64142E-05,,,,,
19273,0,0.04653668,0.050809012,0.005980237,0.002009619,3.57632E-05,,,,,
19274,0,0.057043433,0.052777568,0.017058968,0.001275818,0.000291008,,,,,
19275,0,0.033651262,0.054724862,0.013936725,0.001663672,0.000194232,,,,,
19276,0,0.033965521,0.05288278,0.011704397,0.001695659,0.000136993,,,,,
19277,0,0.03760527,0.045615234,8.29899E-05,0.002073185,6.88732E-09,,,,,
19278,0,0.037669277,0.038566286,0.007211422,0.000983128,5.20046E-05,,,,,
19279,0,0.037873236,0.037518787,0.008512198,0.000841382,7.24575E-05,,,,,
19280,0,0.033303682,0.040899294,0.000542783,0.001628648,2.94613E-07,,,,,
19281,0,0.029102643,0.042028335,0.006888673,0.001234796,4.74538E-05,,,,,
19282,0,0.032798983,0.040301212,0.000571436,0.001578455,3.26539E-07,,,,,
19283,0,0.029181497,0.036417854,0.001180271,0.001241687,1.39304E-06,,,,,
19284,0,0.028622133,0.038140142,0.003597177,0.001193216,1.29397E-05,,,,,
19285,0,0.055270535,0.067478042,0.000156908,0.004532135,2.46202E-08,,,,,
19286,0,0.051698437,0.046095426,0.017103692,0.000840521,0.000292536,,,,,
19287,0,0.027871045,0.045741699,0.012131435,0.00112965,0.000147172,,,,,
19288,0,0.0357988,0.038155121,0.005299828,0.00107947,2.80882E-05,,,,,
19289,0,0.034786412,0.035035413,0.007162353,0.000776908,5.12993E-05,,,,,
19290,0,0.016075007,0.034667237,0.015705293,0.000359555,0.000246656,,,,,
19291,0,0.028648154,0.036042774,0.001467497,0.00119545,2.15355E-06,,,,,
19292,0,0.024422783,0.038754461,0.00942625,0.000860144,8.88542E-05,,,,,
19293,0,0.028011967,0.0380141,0.00422884,0.001141444,1.78831E-05,,,,,
19294,0,0.036328156,0.039427046,0.004685258,0.001206992,2.19516E-05,,,,,
19295,0,0.038698654,0.04325036,0.003805629,0.001555887,1.44828E-05,,,,,
19296,0,0.046763651,0.084356605,0.027285503,0.003257111,0.000744499,,,,,
19297,0,0.027242,0.050783936,0.017954821,0.001077751,0.000322376,,,,,
19298,0,0.025271768,0.061939865,0.031557384,0.000923095,0.000995869,,,,,
19299,0,0.033421788,0.067472538,0.026969362,0.001640507,0.000727347,,,,,
19300,0,0.025880597,0.064615836,0.033477311,0.000969608,0.00112073,,,,,
19301,0,0.025191944,0.056843201,0.026559845,0.000917082,0.000705425,,,,,
19302,0,0.036861238,0.055017971,0.010243685,0.002004737,0.000104933,,,,,
19303,0,0.036857283,0.056274352,0.011504979,0.002004297,0.000132365,,,,,
19304,0,0.045486543,0.056735437,0.001250247,0.003078606,1.56312E-06,,,,,
19305,0,0.059688493,0.058659003,0.014462169,0.00195336,0.000209154,,,,,
19306,0,0.04666027,0.062901622,0.005958899,0.003242474,3.55085E-05,,,,,
19307,0,0.039821252,0.077479546,0.029029515,0.002347406,0.000842713,,,,,
19308,0,0.048645493,0.068716006,0.009308033,0.003529307,8.66395E-05,,,,,
19309,0,0.036779016,0.071790543,0.027118362,0.001995604,0.000735406,,,,,
19310,0,0.039860854,0.066812238,0.01831303,0.002352173,0.000335367,,,,,
19311,0,0.04156866,0.060530461,0.009910499,0.002562381,9.8218E-05,,,,,
19312,0,0.053144081,0.05513713,0.009857189,0.002050273,9.71642E-05,,,,,
19313,0,0.040483684,0.049080776,0.000191863,0.002390126,3.68114E-08,,,,,
19314,0,0.044544581,0.043755164,0.010560298,0.001101899,0.00011152,,,,,
19315,0,0.038918551,0.039337837,0.00799122,0.00098261,6.38596E-05,,,,,
19316,0,0.050468352,0.035487116,0.026184484,8.65389E-05,0.000685627,,,,,
19317,0,0.056223576,0.034483276,0.03433516,2.19383E-08,0.001178903,,,,,
19318,0,0.051865332,0.076114975,0.012708606,0.004020368,0.000161509,,,,,
19319,0,0.052526335,0.033099288,0.031127915,3.88631E-06,0.000968947,,,,,
19320,0,0.038691499,0.032133163,0.01491394,0.000296502,0.000222426,,,,,
19321,0,0.04459691,0.080972246,0.026591804,0.002957233,0.000707124,,,,,
19322,0,0.058001822,0.080191884,0.009165221,0.005044787,8.40013E-05,,,,,
19323,0,0.039416381,0.042509912,0.00543735,0.001374375,2.95648E-05,,,,,
19324,0,0.069106264,0.073082745,0.011733413,0.003763741,0.000137673,,,,,
19325,0,0.050222078,0.069917396,0.00855162,0.003765758,7.31302E-05,,,,,
19326,0,0.057923654,0.070709281,0.000220312,0.004968695,4.85373E-08,,,,,
19327,0,0.040929971,0.066731206,0.016904367,0.002482714,0.000285758,,,,,
19328,0,0.031949305,0.068346283,0.029671637,0.001495728,0.000880406,,,,,
19329,0,0.036503562,0.071268639,0.026938516,0.00196516,0.000725684,,,,,
19330,0,0.035598975,0.075010571,0.031803764,0.001866828,0.001011479,,,,,
19331,0,0.049884788,0.073131943,0.012185013,0.003714528,0.000148475,,,,,
19332,0,0.039751573,0.067153703,0.018790199,0.002339028,0.000353072,,,,,
19333,0,0.031025265,0.064636097,0.027108922,0.001408289,0.000734894,,,,,
19334,0,0.033475271,0.074652699,0.034083107,0.001645892,0.001161658,,,,,
19335,0,0.032118225,0.060669259,0.021784847,0.001511997,0.00047458,,,,,
19336,0,0.025960944,0.054432954,0.023194654,0.000975831,0.000537992,,,,,
19337,0,0.035565454,0.078369408,0.035204227,0.001863233,0.001239338,,,,,
19338,0,0.026513836,0.053251174,0.021326293,0.001019198,0.000454811,,,,,
19339,0,0.024005406,0.054217163,0.02540725,0.000830011,0.000645528,,,,,
19340,0,0.02583217,0.048923104,0.017844716,0.000965866,0.000318434,,,,,
19341,0,0.029945764,0.040781749,0.0045951,0.001309474,2.11149E-05,,,,,
19342,0,0.034159379,0.033757464,0.007661653,0.000680991,5.87009E-05,,,,,
19343,0,0.026620903,0.01930382,0.012754017,4.28999E-05,0.000162665,,,,,
19344,0,0.027309437,0.051163112,0.018250253,0.001083256,0.000333072,,,,,
19345,0,0.032255212,0.01816012,0.020894402,7.4763E-06,0.000436576,,,,,
19346,0,0.028672318,0.06230014,0.027694855,0.001197526,0.000767005,,,,,
19347,0,0.018960342,0.04530532,0.022760367,0.000508275,0.000518034,,,,,
19348,0,0.012729572,0.029070573,0.014262991,0.000219264,0.000203433,,,,,
19349,0,0.021236047,0.054056531,0.028685608,0.000643684,0.000822864,,,,,
19350,0,0.020353454,0.049206212,0.024931293,0.000589272,0.000621569,,,,,
19351,0,0.01201174,0.043975122,0.030058944,0.00019366,0.00090354,,,,,
19352,0,0.016506857,0.054865208,0.035366993,0.00038018,0.001250824,,,,,
19353,0,0.013340133,0.060399804,0.044834027,0.000242293,0.00201009,,,,,
19354,0,0.022402725,0.059747865,0.032928161,0.000719296,0.001084264,,,,,
19355,0,0.022712991,0.04597235,0.018767358,0.000740112,0.000352214,,,,,
19356,0,0.014575095,0.050073842,0.03297449,0.000292388,0.001087317,,,,,
19357,0,0.045429315,0.06946213,0.014048007,0.003070725,0.000197347,,,,,
19358,0,0.023855969,0.061332286,0.032707944,0.000819353,0.00106981,,,,,
19359,0,0.024246544,0.072447077,0.043337718,0.000847355,0.001878158,,,,,
19360,0,0.034889881,0.089284076,0.046957822,0.001791512,0.002205037,,,,,
19361,0,0.016430567,0.062539301,0.043135823,0.000376495,0.001860699,,,,,
19362,0,0.011845594,0.046412434,0.032702576,0.00018796,0.001069458,,,,,
19363,0,0.006398725,0.031225664,0.024279728,4.8246E-05,0.000589505,,,,,
19364,0,0.020414364,0.053885526,0.029534969,0.00059295,0.000872314,,,,,
19365,0,0.021789704,0.065396599,0.039338145,0.000679043,0.00154749,,,,,
19366,0,0.04453925,0.093950665,0.039641824,0.00294945,0.001571474,,,,,
19367,0,0.038884967,0.063136967,0.015849615,0.002236094,0.00025121,,,,,
19368,0,0.018285256,0.060837298,0.039130667,0.000471178,0.001531209,,,,,
19369,0,0.025348794,0.068211873,0.037733741,0.000928917,0.001423835,,,,,
19370,0,0.023685008,0.019419619,0.008992424,0.000108726,8.08637E-05,,,,,
19371,0,0.029183537,0.037853291,0.002613174,0.001241866,6.82868E-06,,,,,
19372,0,0.020454237,0.025244264,0.000844192,0.000595363,7.1266E-07,,,,,
19373,0,0.016322715,0.026671078,0.007401531,0.000371315,5.47827E-05,,,,,
19374,0,0.020259271,0.028569045,0.004411083,0.000583607,1.94576E-05,,,,,
19375,0,0.021456001,0.037991627,0.012347565,0.000657618,0.000152462,,,,,
19376,0,0.017551355,0.047494903,0.026699631,0.000432443,0.00071287,,,,,
19377,0,0.019718915,0.043614138,0.020127189,0.000551637,0.000405104,,,,,
19378,0,0.014366217,0.043506346,0.026666379,0.000283585,0.000711096,,,,,
19379,0,0.018959044,0.040507822,0.017964481,0.000508202,0.000322723,,,,,
19380,0,0.027302569,0.033610889,0.000706559,0.001082695,4.99225E-07,,,,,
19381,0,0.022806739,0.027195857,0.000125552,0.000732801,1.57634E-08,,,,,
19382,0,0.015204854,0.056390567,0.038509179,0.000319744,0.001482957,,,,,
19383,0,0.015735119,0.022587538,0.004047668,0.000343727,1.63836E-05,,,,,
19384,0,0.026583596,0.021766343,0.010245166,0.000132738,0.000104963,,,,,
19385,0,0.027583077,0.024249048,0.009003617,0.000232423,8.10651E-05,,,,,
19386,0,0.029810463,0.025814286,0.010204348,0.00024367,0.000104129,,,,,
19387,0,0.033011883,0.025496925,0.014497231,0.000120993,0.00021017,,,,,
19388,0,0.026192859,0.025041206,0.006485086,0.00034433,4.20563E-05,,,,,
19389,0,0.027394626,0.030031685,0.002986962,0.000731417,8.92194E-06,,,,,
19390,0,0.019765159,0.036185133,0.012640758,0.000554338,0.000159789,,,,,
19391,0,0.027247105,0.040858224,0.008022769,0.001078167,6.43648E-05,,,,,
19392,0,0.023577345,0.048424694,0.020146346,0.000799665,0.000405875,,,,,
19393,0,0.015330088,0.057438919,0.039402016,0.00032533,0.001552519,,,,,
19394,0,0.03266287,0.050823462,0.01126271,0.001565053,0.000126849,,,,,
19395,0,0.017369413,0.051739372,0.031170035,0.000423098,0.000971571,,,,,
19396,0,0.017534364,0.045537075,0.024762902,0.000431566,0.000613201,,,,,
19397,0,0.030684856,0.037611851,0.000507397,0.001376741,2.57451E-07,,,,,
19398,0,0.024584838,0.030621119,0.001091668,0.000871988,1.19174E-06,,,,,
19399,0,0.014062009,0.026667471,0.010205267,0.000271004,0.000104147,,,,,
19400,0,0.012192363,0.023525129,0.009384654,0.000199953,8.80717E-05,,,,,
19401,0,0.020575188,0.025513128,0.00096286,0.000602716,9.27099E-07,,,,,
19402,0,0.014295507,0.027978561,0.011226401,0.000280635,0.000126032,,,,,
19403,0,0.015580318,0.026829886,0.008482247,0.000336636,7.19485E-05,,,,,
19404,0,0.024775147,0.044661324,0.014895547,0.000886001,0.000221877,,,,,
19405,0,0.01757567,0.023238322,0.002412855,0.0004337,5.82187E-06,,,,,
19406,0,0.019703911,0.019756013,0.003712304,0.000257401,1.37812E-05,,,,,
19407,0,0.022051472,0.019129968,0.007253551,0.000141049,5.2614E-05,,,,,
19408,0,0.010344103,0.026826825,0.014981518,0.000140311,0.000224446,,,,,
19409,0,0.013274642,0.022862963,0.007378512,0.000239768,5.44424E-05,,,,,
19410,0,0.01925662,0.020141894,0.002770977,0.000301749,7.67832E-06,,,,,
19411,0,0.025088169,0.021677944,0.008476543,0.000174277,7.18518E-05,,,,,
19412,0,0.010013359,0.028630074,0.017195485,0.00013075,0.000295685,,,,,
19413,0,0.013560219,0.029813296,0.013974217,0.000250876,0.000195279,,,,,
19414,0,0.014171981,0.031300158,0.014701392,0.000275519,0.000216131,,,,,
19415,0,0.021901393,0.03630118,0.01010403,0.000686291,0.000102091,,,,,
19416,0,0.017796245,0.040955323,0.019855947,0.000445184,0.000394259,,,,,
19417,0,0.01407421,0.041611948,0.025134594,0.000271503,0.000631748,,,,,
19418,0,0.016128251,0.04336883,0.024340769,0.000362067,0.000592473,,,,,
19419,0,0.019175638,0.039100648,0.016288341,0.000520401,0.00026531,,,,,
19420,0,0.016936294,0.037074742,0.017043252,0.000401261,0.000290472,,,,,
19421,0,0.027242197,0.031740408,0.001088952,0.000939512,1.18582E-06,,,,,
19422,0,0.026814108,0.027781755,0.004516004,0.000541295,2.03943E-05,,,,,
19423,0,0.01708091,0.020004151,0.000206922,0.00039193,4.28168E-08,,,,,
19424,0,0.020380485,0.017832172,0.006476314,0.000128955,4.19426E-05,,,,,
19425,0,0.020855238,0.015482179,0.009415855,3.68003E-05,8.86583E-05,,,,,
19426,0,0.029104546,0.028699793,0.006442232,0.000495399,4.15024E-05,,,,,
19427,0,0.022088701,0.015841344,0.010588405,2.75934E-05,0.000112114,,,,,
19428,0,0.02459617,0.020687598,0.008855927,0.000139988,7.84274E-05,,,,,
19429,0,0.012730771,0.024254982,0.009445911,0.000219309,8.92252E-05,,,,,
19430,0,0.015648611,0.02337398,0.004941536,0.000339755,2.44188E-05,,,,,
19431,0,0.039541934,0.020163777,0.027939397,6.04603E-05,0.00078061,,,,,
19432,0,0.01755632,0.023070614,0.002269176,0.0004327,5.14916E-06,,,,,
19433,0,0.01602525,0.025908336,0.007008181,0.000357216,4.91146E-05,,,,,
19434,0,0.019619324,0.026629748,0.003266471,0.000545843,1.06698E-05,,,,,
19435,0,0.012979986,0.028555498,0.013436951,0.00022857,0.000180552,,,,,
19436,0,0.011078943,0.027380304,0.014622473,0.000162762,0.000213817,,,,,
19437,0,0.018167218,0.025667122,0.004107071,0.000464836,1.6868E-05,,,,,
19438,0,0.011606314,0.023859483,0.010446762,0.000179901,0.000109135,,,,,
19439,0,0.015254823,0.020740387,0.002796947,0.000321967,7.82291E-06,,,,,
19440,0,0.007983025,0.0187545,0.009841179,7.94473E-05,9.68488E-05,,,,,
19441,0,0.021653708,0.0190459,0.006843675,0.000148894,4.68359E-05,,,,,
19442,0,0.039787289,0.127921954,0.079514097,0.002343321,0.006322492,,,,,
19443,0,0.031501225,0.12728439,0.089166169,0.001452999,0.007950606,,,,,
19444,0,0.04003599,0.120938519,0.072221826,0.002373316,0.005215992,,,,,
19445,0,0.028371242,0.112609642,0.078378234,0.001171789,0.006143148,,,,,
19446,0,0.035356749,0.124096747,0.081190736,0.001840926,0.006591936,,,,,
19447,0,0.029486507,0.096195719,0.060579375,0.001268524,0.003669861,,,,,
